_id,_pct_missed,_judgments,_gold_case,_difficulty,_hidden,_contention,_pct_contested,_which_sound_was_more_realistic,morepc_gold,morepc_gold_reason,rownum,s0_simplegrainlength,s1_simplemaxdist,s0_coordinates,s0_mix,s0_simplemaxdist,s0_name,s1_simplegrainlength,s1_name,s1_iteration,s1_hash,s0_hash,s1_mix,s1_coordinates,s0_iteration,jobname,_golden
277569103,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1288,None,5,None,tones,None,mp3/mix-tones-iteration-00.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,04,5d4fc09c318849799e3a7a8d81cf6f0c,0b1f9635282b5445671290fe7205e2ac,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569104,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1289,0.50_1.00,5,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,04,5d4fc09c318849799e3a7a8d81cf6f0c,5d4fc09c318849799e3a7a8d81cf6f0c,simple,0.17_0.67_0.17,04,tune-simple-study-1-rank-iterations,True
277569105,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1290,1.00_2.00,None,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-03.mp3,03,d6586c064366081bc03656b73da40eb4,8b4ac9ce62e6820ed912874ad76c4a34,tones,None,00,tune-simple-study-1-rank-iterations,True
277569106,1.00,2,,0,false,"",0.0,"s1
s0
null
same","same
null",Sounds are the same.,1291,1.00_2.00,15,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,00,8b4ac9ce62e6820ed912874ad76c4a34,8b4ac9ce62e6820ed912874ad76c4a34,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569107,1.00,1,,0,false,"",0.0,"null
s0
same
s1",s1,Sound 1 is obviously a series of synthesized tones.,1292,None,30,None,tones,None,mp3/mix-tones-iteration-03.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,00,7f5ef771ba7ea260bbca600f89908ac5,d6586c064366081bc03656b73da40eb4,simple,0.17_0.67_0.17,03,tune-simple-study-1-rank-iterations,True
277569108,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1293,1.00_2.00,30,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,00,7f5ef771ba7ea260bbca600f89908ac5,7f5ef771ba7ea260bbca600f89908ac5,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569109,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1294,None,5,None,tones,None,mp3/mix-tones-iteration-00.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-5.mp3,00,4a8a1ac219b37ab0a6c74f4609db651c,0b1f9635282b5445671290fe7205e2ac,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569110,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1295,1.00_2.00,5,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-5.mp3,00,4a8a1ac219b37ab0a6c74f4609db651c,4a8a1ac219b37ab0a6c74f4609db651c,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569111,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1296,1.00_2.00,None,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-01.mp3,01,0881e99d24a3cb576f8e194c4314ea77,6611b9d3cbe5af9550b6954a16ecae70,tones,None,01,tune-simple-study-1-rank-iterations,True
277569112,1.00,2,,0,false,"",0.0,"s1
s0
null
same","same
null",Sounds are the same.,1297,1.00_2.00,15,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,01,6611b9d3cbe5af9550b6954a16ecae70,6611b9d3cbe5af9550b6954a16ecae70,simple,0.17_0.67_0.17,01,tune-simple-study-1-rank-iterations,True
277569113,0.50,2,,0,false,"",0.0,"s1
null
s0
same",s1,Sound 1 is obviously a series of synthesized tones.,1298,None,30,None,tones,None,mp3/mix-tones-iteration-04.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,01,943c92875b9a311fb2969a08644eb2dd,dcddb696d2dbff2d47c4ab016491afef,simple,0.17_0.67_0.17,04,tune-simple-study-1-rank-iterations,True
277569114,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1299,1.00_2.00,30,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,01,943c92875b9a311fb2969a08644eb2dd,943c92875b9a311fb2969a08644eb2dd,simple,0.17_0.67_0.17,01,tune-simple-study-1-rank-iterations,True
277569115,0.00,2,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1300,None,5,None,tones,None,mp3/mix-tones-iteration-00.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3,01,2c8261edac17527df6d0e23c9d0b91f3,0b1f9635282b5445671290fe7205e2ac,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569116,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1301,1.00_2.00,5,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3,01,2c8261edac17527df6d0e23c9d0b91f3,2c8261edac17527df6d0e23c9d0b91f3,simple,0.17_0.67_0.17,01,tune-simple-study-1-rank-iterations,True
277569117,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1302,1.00_2.00,None,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-01.mp3,01,0881e99d24a3cb576f8e194c4314ea77,0a1bb82b38fb5adac7bda7677723dbf4,tones,None,02,tune-simple-study-1-rank-iterations,True
277569118,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1303,1.00_2.00,15,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,02,0a1bb82b38fb5adac7bda7677723dbf4,0a1bb82b38fb5adac7bda7677723dbf4,simple,0.17_0.67_0.17,02,tune-simple-study-1-rank-iterations,True
277569119,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1304,None,30,None,tones,None,mp3/mix-tones-iteration-03.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3,02,4d8a09acb948821c26abc6c3435cfbfc,d6586c064366081bc03656b73da40eb4,simple,0.17_0.67_0.17,03,tune-simple-study-1-rank-iterations,True
277569120,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1305,1.00_2.00,30,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3,02,4d8a09acb948821c26abc6c3435cfbfc,4d8a09acb948821c26abc6c3435cfbfc,simple,0.17_0.67_0.17,02,tune-simple-study-1-rank-iterations,True
277569121,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1306,1.00_2.00,None,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-01.mp3,01,0881e99d24a3cb576f8e194c4314ea77,3a68bd1bb00f45dd9ac7a5abaa7c4199,tones,None,02,tune-simple-study-1-rank-iterations,True
277569122,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1307,1.00_2.00,5,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,02,3a68bd1bb00f45dd9ac7a5abaa7c4199,3a68bd1bb00f45dd9ac7a5abaa7c4199,simple,0.17_0.67_0.17,02,tune-simple-study-1-rank-iterations,True
277569123,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1308,None,15,None,tones,None,mp3/mix-tones-iteration-01.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,03,ded67b8a71c7d84e938d495ee3370593,0881e99d24a3cb576f8e194c4314ea77,simple,0.17_0.67_0.17,01,tune-simple-study-1-rank-iterations,True
277569124,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1309,1.00_2.00,15,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,03,ded67b8a71c7d84e938d495ee3370593,ded67b8a71c7d84e938d495ee3370593,simple,0.17_0.67_0.17,03,tune-simple-study-1-rank-iterations,True
277569125,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1310,None,30,None,tones,None,mp3/mix-tones-iteration-04.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,03,ffdb3443980aca013ab4da0c2a83d441,dcddb696d2dbff2d47c4ab016491afef,simple,0.17_0.67_0.17,04,tune-simple-study-1-rank-iterations,True
277569126,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1311,1.00_2.00,30,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,03,ffdb3443980aca013ab4da0c2a83d441,ffdb3443980aca013ab4da0c2a83d441,simple,0.17_0.67_0.17,03,tune-simple-study-1-rank-iterations,True
277569127,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1312,None,5,None,tones,None,mp3/mix-tones-iteration-04.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,03,e1c0b414aa4dcf648c4d70a4d44d3267,dcddb696d2dbff2d47c4ab016491afef,simple,0.17_0.67_0.17,04,tune-simple-study-1-rank-iterations,True
277569128,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1313,1.00_2.00,5,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,03,e1c0b414aa4dcf648c4d70a4d44d3267,e1c0b414aa4dcf648c4d70a4d44d3267,simple,0.17_0.67_0.17,03,tune-simple-study-1-rank-iterations,True
277569129,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1314,None,15,None,tones,None,mp3/mix-tones-iteration-04.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,04,1e660647b4d7a3bb6ed0d8506945f1cb,dcddb696d2dbff2d47c4ab016491afef,simple,0.17_0.67_0.17,04,tune-simple-study-1-rank-iterations,True
277569130,0.00,2,,0,false,"",0.0,"same
null
s0
s1","same
null",Sounds are the same.,1315,1.00_2.00,15,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,04,1e660647b4d7a3bb6ed0d8506945f1cb,1e660647b4d7a3bb6ed0d8506945f1cb,simple,0.17_0.67_0.17,04,tune-simple-study-1-rank-iterations,True
277569131,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1316,1.00_2.00,None,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,5a3fa4b5b932183eedf023aca7e8ff05,tones,None,04,tune-simple-study-1-rank-iterations,True
277569132,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1317,1.00_2.00,30,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,04,5a3fa4b5b932183eedf023aca7e8ff05,5a3fa4b5b932183eedf023aca7e8ff05,simple,0.17_0.67_0.17,04,tune-simple-study-1-rank-iterations,True
277569133,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1318,None,5,None,tones,None,mp3/mix-tones-iteration-00.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,04,a52813b6842ef905d4e4d5932780a1a6,0b1f9635282b5445671290fe7205e2ac,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569134,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1319,1.00_2.00,5,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,04,a52813b6842ef905d4e4d5932780a1a6,a52813b6842ef905d4e4d5932780a1a6,simple,0.17_0.67_0.17,04,tune-simple-study-1-rank-iterations,True
277569135,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1320,None,15,None,tones,None,mp3/mix-tones-iteration-01.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,00,4fc2d32d9fac89489c797bd594c20ae5,0881e99d24a3cb576f8e194c4314ea77,simple,0.17_0.67_0.17,01,tune-simple-study-1-rank-iterations,True
277569136,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1321,2.00_4.00,15,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,00,4fc2d32d9fac89489c797bd594c20ae5,4fc2d32d9fac89489c797bd594c20ae5,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569137,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1322,2.00_4.00,None,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-04.mp3,04,dcddb696d2dbff2d47c4ab016491afef,210d158c9b0476d0412a28d986d4c3e6,tones,None,00,tune-simple-study-1-rank-iterations,True
277569138,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1323,2.00_4.00,30,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,00,210d158c9b0476d0412a28d986d4c3e6,210d158c9b0476d0412a28d986d4c3e6,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569139,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1324,None,5,None,tones,None,mp3/mix-tones-iteration-00.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,00,fd22587b16714fe52caab3b003577785,0b1f9635282b5445671290fe7205e2ac,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569140,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1325,2.00_4.00,5,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,00,fd22587b16714fe52caab3b003577785,fd22587b16714fe52caab3b003577785,simple,0.17_0.67_0.17,00,tune-simple-study-1-rank-iterations,True
277569141,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1326,None,15,None,tones,None,mp3/mix-tones-iteration-04.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,01,5df481975dc7b5a1ca670a8c2459ea35,dcddb696d2dbff2d47c4ab016491afef,simple,0.17_0.67_0.17,04,tune-simple-study-1-rank-iterations,True
277569142,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1327,2.00_4.00,15,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,01,5df481975dc7b5a1ca670a8c2459ea35,5df481975dc7b5a1ca670a8c2459ea35,simple,0.17_0.67_0.17,01,tune-simple-study-1-rank-iterations,True
277569143,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1328,None,30,None,tones,None,mp3/mix-tones-iteration-02.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,01,fc6643bbdb2decb44c49e61ed9b6d306,a12a927747db44ef0122d0ecc867ad67,simple,0.17_0.67_0.17,02,tune-simple-study-1-rank-iterations,True
277569144,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1329,2.00_4.00,30,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,01,fc6643bbdb2decb44c49e61ed9b6d306,fc6643bbdb2decb44c49e61ed9b6d306,simple,0.17_0.67_0.17,01,tune-simple-study-1-rank-iterations,True
277569145,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1330,2.00_4.00,None,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,4cfb2b2cc338cd08eb080b3c6d730829,tones,None,01,tune-simple-study-1-rank-iterations,True
277569146,1.00,1,,0,false,"",0.0,"s1
s0
null
same","same
null",Sounds are the same.,1331,2.00_4.00,5,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,01,4cfb2b2cc338cd08eb080b3c6d730829,4cfb2b2cc338cd08eb080b3c6d730829,simple,0.17_0.67_0.17,01,tune-simple-study-1-rank-iterations,True
277569147,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1332,2.00_4.00,None,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-03.mp3,03,d6586c064366081bc03656b73da40eb4,8c6a65266a0197d7804ab67bbfb843b0,tones,None,02,tune-simple-study-1-rank-iterations,True
277569148,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1333,2.00_4.00,15,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,02,8c6a65266a0197d7804ab67bbfb843b0,8c6a65266a0197d7804ab67bbfb843b0,simple,0.17_0.67_0.17,02,tune-simple-study-1-rank-iterations,True
277569149,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1334,2.00_4.00,None,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-01.mp3,01,0881e99d24a3cb576f8e194c4314ea77,17d358540e9c249d6ffb5e735b85cb0c,tones,None,02,tune-simple-study-1-rank-iterations,True
277569150,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1335,2.00_4.00,30,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,02,17d358540e9c249d6ffb5e735b85cb0c,17d358540e9c249d6ffb5e735b85cb0c,simple,0.17_0.67_0.17,02,tune-simple-study-1-rank-iterations,True
277569151,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1336,None,5,None,tones,None,mp3/mix-tones-iteration-02.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,02,c44868b0468256cb150de9cbed538d20,a12a927747db44ef0122d0ecc867ad67,simple,0.17_0.67_0.17,02,tune-simple-study-1-rank-iterations,True
277569152,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1337,2.00_4.00,5,0.17_0.67_0.17,simple,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,02,c44868b0468256cb150de9cbed538d20,c44868b0468256cb150de9cbed538d20,simple,0.17_0.67_0.17,02,tune-simple-study-1-rank-iterations,True
277569153,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1338,2.00_4.00,None,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-04.mp3,04,dcddb696d2dbff2d47c4ab016491afef,b6a7460ac1241f9e5b5569cf43901e91,tones,None,03,tune-simple-study-1-rank-iterations,True
277569154,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1339,2.00_4.00,15,0.17_0.67_0.17,simple,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,03,b6a7460ac1241f9e5b5569cf43901e91,b6a7460ac1241f9e5b5569cf43901e91,simple,0.17_0.67_0.17,03,tune-simple-study-1-rank-iterations,True
277569155,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1340,2.00_4.00,None,0.17_0.67_0.17,simple,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-03.mp3,03,d6586c064366081bc03656b73da40eb4,4914ac5b07c21847ed72c803bb6efe47,tones,None,03,tune-simple-study-1-rank-iterations,True
